artist_id,Name,Type,Popularity,Genres,Followers
1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,artist,67,"art pop, art rock, baroque pop, new wave pop, permanent wave, piano rock, singer-songwriter",1905868
32lVGr0fSRGT6okLKHiP68,Taylor Dayne,artist,53,"freestyle, hi-nrg, new romantic, new wave pop, soft rock, synthpop",459584
5C0gCCG8N5Dh5dZytIgzLX,Os Mutantes,artist,41,"bossa nova, mpb, psicodelia brasileira, psychedelic rock, rock gaucho, tropicalia",313492
0iOVhN3tnSvgDbcg25JoJb,Etta James,artist,65,"jazz blues, soul, soul blues, torch song, vocal jazz",1652117
1jeYbk5eqo6wgsQPjLeU5w,Daniel Johnston,artist,42,"alternative rock, anti-folk, countrygaze, lo-fi, melancholia, noise pop, outsider",295638
1G9G7WwrXka3Z1r7aIDjI7,Outkast,artist,72,"atl hip hop, dirty south rap, hip hop, old school atlanta hip hop, rap, southern hip hop",2606024
27T030eWyCQRmDyuvr1kxY,Scorpions,artist,69,"album rock, german hard rock, german metal, german rock, hard rock, rock",7039135
0hItVPjwJLVZrFqOyIsxPf,Judy Garland,artist,44,"adult standards, torch song, vocal jazz",253565
4xcYVPssil6vbG6tq3W43S,Don Gibson,artist,38,nashville sound,101757
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,artist,64,"album rock, classic rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock",2729037
3ZotbHeyVQKxQCPDJuQ4SU,Q-Tip,artist,56,"east coast hip hop, queens hip hop",594173
0tyLMmQvEuyQR4qjGBdbem,Whiskeytown,artist,35,"alternative country, roots rock",75879
0DAqhikcMKLo2lPADVz2fs,Jay & The Americans,artist,46,"bubblegum pop, classic garage rock, doo-wop, merseybeat, rock-and-roll",131814
3yHLsTJ9OZ19qwY1Q5BEQJ,Binomio de Oro de América,artist,64,vallenato,1971111
74oJ4qxwOZvX6oSsu1DGnw,Cream,artist,59,"album rock, blues rock, british blues, classic rock, folk rock, hard rock, psychedelic rock, rock, singer-songwriter, supergroup",2330443
1FClsNYBUoNFtGgzeG74dW,Hank Williams,artist,54,"country, honky tonk, traditional country, yodeling",966558
737Z8bAmJiUqg2I6Ru8fYV,Adamski,artist,36,"acid house, hip house",20124
0Y0ZlznP6vzTS1qAm5dvTN,Jimmie Rodgers,artist,33,"traditional country, western swing, yodeling",76900
73ITRDqlSE4huQlrKuqrBU,Lou Barlow,artist,19,"gbvfi, lo-fi",21887
5yyYswdvKadmf03amOvBDx,Gérard Lenorman,artist,44,"chanson, ye ye",113340
6GbCJZrI318Ybm8mY36Of5,Faith No More,artist,58,"alternative metal, alternative rock, funk metal, funk rock, hard rock, nu metal, post-grunge, rap metal, rock",1798329
3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,artist,78,"album rock, classic rock, country rock, rock, southern rock, swamp rock",6507642
1gRNBaI4yn6wCCTvRhGWh8,Don McLean,artist,60,"classic rock, folk, folk rock, heartland rock, mellow gold, singer-songwriter, soft rock",964681
5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,artist,69,"classic country pop, classic texas country, country, country rock, nashville sound, outlaw country, singer-songwriter",2174012
4EfSXeVFbCEYIde3E9k4wr,Cockney Rejects,artist,29,"oi, punk",68951
3Xt0yrWeurmp48fodXqMWf,Billie Jo Spears,artist,38,classic country pop,56939
7fAKtXSdNInWAIf0jVUz65,Roberto Carlos,artist,66,"jovem guarda, mpb",5549852
7wCjDgV6nqBsHguQXPAaIM,Waylon Jennings,artist,65,"classic texas country, country, country rock, outlaw country",1433462
1EevBGfUh3RSQSGpluxgBm,Joan Baez,artist,50,"american folk revival, folk, folk rock, singer-songwriter",659513
21O7WwRkik43ErKppxDKJq,Lil Wyte,artist,48,"country rap, crunk, dirty south rap, memphis hip hop",650753
0elA30wLp3RmiPaGtU2jhQ,Mississippi Fred McDowell,artist,30,"acoustic blues, blues, country blues, delta blues, traditional blues, traditional southern folk",58491
0hxYrVr7PlRoiYuYaKBctb,Russ Taff,artist,27,deep christian rock,28975
4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,artist,69,"album rock, classic rock, hard rock, rock, southern rock",5069747
3Uz6jx81OY2J5K8Z4wmy2P,Camel,artist,44,"canterbury scene, flute rock, progressive rock, symphonic rock, synth prog",367488
0En4EEcDMJ5kaUCf1aZ9js,Lee Dorsey,artist,37,"new orleans funk, new orleans soul",46847
4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,artist,65,"classic country pop, country, nashville sound, soft rock",2651142
1nyQBzKgZ2hBLr7PnyV7cI,Strawberry Alarm Clock,artist,36,"classic garage rock, folk rock, psychedelic rock, sunshine pop",139964
0Ekfvspc0hlcxdfJJVjcnq,Guy Clark,artist,40,"classic texas country, folk, outlaw country, singer-songwriter",135090
0rXI0q8Cahq6numvPlloaq,Diana Ross & The Supremes,artist,44,"classic girl group, motown",79303
1FGH4Bh7g9W6V4fUcKZWp5,Descendents,artist,52,"hardcore punk, punk, ska, skate punk",466988
2P560DaOMNDUACoH8ZhOCR,The Jam,artist,54,"mod revival, new romantic, new wave, punk",746398
3MqjsWDLhq8SyY6N3PE8yW,Aterciopelados,artist,52,"colombian rock, latin alternative, latin rock, rock en espanol",823699
6guTJsgPymDUVfqDJyz5UG,Galaxie 500,artist,37,"alternative rock, dream pop, lo-fi, melancholia, noise pop, shoegaze, slowcore",162375
0kEfub5RzlZOB2zGomqVSU,Gil Scott-Heron,artist,45,"afrobeat, afropop, conscious hip hop, funk, jazz funk, political hip hop, slam poetry, soul",327139
1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,artist,73,"alternative metal, alternative rock, classic rock, grunge, hard rock, permanent wave, rock",8683447
457qPvtiBTIl6LR4dZiKZy,Strapping Young Lad,artist,35,"canadian metal, groove metal, nu metal, progressive metal, vancouver metal",162249
13y0kncDD4J9wxCyfKr10W,Bette Midler,artist,52,"adult standards, new wave pop, soft rock",751683
7xovAENFxmyEWhzbnHsB3Z,The Airborne Toxic Event,artist,43,"la indie, metropopolis",222994
3iOE5ItEv5xr9fmKi7GNh2,Lloyd Price,artist,38,"doo-wop, louisiana blues, memphis blues, new orleans blues, rhythm and blues, rock-and-roll, rockabilly",85900
03HEHGJoLPdARs4nrtUidr,Junior Kimbrough,artist,34,"acoustic blues, country blues, delta blues, traditional blues",71054
4d3yvTptO48nOYTPBcPFZC,Eve,artist,64,"contemporary r&b, dance pop, hip pop, philly rap, r&b, urban contemporary",1366433
5eAWCfyUhZtHHtBdNk56l1,System Of A Down,artist,77,"alternative metal, nu metal, rap metal, rock",10509357
58lV9VcRSjABbAbfWS6skp,Bon Jovi,artist,75,"glam metal, rock",13131691
7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,artist,64,"contemporary country, country, country road, modern country rock",3058764
0rvjqX7ttXeg3mTy8Xscbt,Journey,artist,71,"album rock, classic rock, hard rock, heartland rock, mellow gold, rock, soft rock",5416709
3JxCEqL9zjKnDJgUhRuRJD,Neneh Cherry,artist,49,"new wave pop, urban contemporary",159757
6UBA15slIuadJ8h2lPRPos,Tech N9ne,artist,64,"detroit hip hop, kansas city hip hop, pop rap",2715052
3stlWzoChlEtbdZAz6CNC3,The Four Lads,artist,27,vocal harmony group,31853
2Cy7KBSkqu7otJfuMTWT7Y,Camilo Sesto,artist,63,"bolero, latin pop, ranchera",4114246
2XnnxQzxFZG8qEPjakokPM,Obie Trice,artist,54,"detroit hip hop, gangster rap, hardcore hip hop",1028290
319yZVtYM9MBGqmSQnMyY6,Carole King,artist,58,"brill building pop, classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock",1529889
0Mz5XE0kb1GBnbLQm2VbcO,Mos Def,artist,61,"conscious hip hop, east coast hip hop, hip hop",1463960
6bWxFw65IEJzBYjx3SxUXd,Morcheeba,artist,55,"downtempo, electronica, trip hop",841839
0PN0fbe41KbuzlRYnoajNm,Antonio Aguilar,artist,66,"mariachi, musica mexicana, norteno, ranchera",3182496
3Q6OOkfssqoMSTtl11J5Uk,Love,artist,45,"acid rock, folk rock, psychedelic rock",247159
6rJqqRce0Kvo2dJUXoHleC,Alabama,artist,60,"contemporary country, country, country road, country rock",1377087
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,artist,82,"latin hip hop, reggaeton, trap latino, urbano latino",33562273
1KCSPY1glIKqW2TotWuXOR,P!nk,artist,77,"dance pop, pop",16506105
5sAg1HZePcFfhrs0G8A8OP,Ray Price,artist,39,"honky tonk, nashville sound, traditional country",143486
41ESHLayJ5sDKjAOv6cMhe,Ana Gabriel,artist,69,"latin pop, mariachi, ranchera",4161114
7dNsHhGeGU5MV01r06O8gK,Patsy Cline,artist,57,"country, nashville sound",858037
4uaaRGr9KMfYPDaUnBIngc,Ricky Van Shelton,artist,39,"classic country pop, country, country road",387587
02rd0anEWfMtF7iMku9uor,Reba McEntire,artist,58,"classic oklahoma country, contemporary country, country, country dawn, country road",2016972
0UKfenbZb15sqhfPC6zbt3,DEVO,artist,50,"alternative rock, art punk, dance rock, new romantic, new wave, new wave pop, post-punk, synth punk, synthpop, zolo",556602
41ZMMuFFLPTVPkUsSI5KlV,Jimmy Reed,artist,37,"blues, chicago blues, harmonica blues, traditional blues",139117
7vXwfZyDp3spzIVNXDaTPN,Metro Station,artist,50,"electropowerpop, neon pop punk, pixie, pop punk",338309
30aMh21vdYVIjdVgIgHaqW,Mississippi Mass Choir,artist,34,"gospel, praise",185978
7hYKC5uBED0V5rpKQkqgQ5,Leon Redbone,artist,29,acoustic blues,29749
3c8WoNjBfyLJhFObE6RHgs,Del Shannon,artist,45,"doo-wop, rock-and-roll, rockabilly",287498
1DpIDwg8FGD50N9Tfunfsf,The Manhattans,artist,48,"classic soul, disco, funk, motown, philly soul, quiet storm, soul",626333
3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,artist,80,"east coast hip hop, gangster rap, hip hop, pop rap, rap",9016230
5y2Xq6xcjJb2jVM54GHK3t,John Legend,artist,72,"neo soul, pop, pop soul, urban contemporary",6720232
2mwN5WQ1mAhOibFEbfFfsG,The Vaughan Brothers,artist,33,"blues, blues rock, country rock, electric blues, modern blues, southern rock, texas blues",182695
1WvziZcLLYLoMMdmQx7qcN,The Shangri-Las,artist,41,"brill building pop, classic girl group, rock-and-roll",133541
0qB0cTENhSUc0feov5qbg0,Helmet,artist,46,"alternative metal, alternative rock, groove metal, grunge, industrial metal, industrial rock, nu metal, post-hardcore",306407
7Js6Lde8thlIHXggv2SCBz,Europe,artist,60,"album rock, glam metal, hard rock, rock, swedish hard rock, swedish melodic rock",1533130
6hnWRPzGGKiapVX1UCdEAC,Sam Cooke,artist,65,"classic soul, soul, vocal jazz",1603745
1A92IAcd7A6npCA33oGM5i,The Proclaimers,artist,59,"celtic rock, scottish rock",322736
2gDqGAadPIPiA7LtmNn74g,Gian Marco,artist,56,peruvian rock,1223606
6uothxMWeLWIhsGeF7cyo4,Enya,artist,68,"celtic, gregorian dance, operatic pop",2132965
3RwQ26hR2tJtA8F9p2n7jG,The Temptations,artist,65,"memphis soul, motown, soul",2895226
34jw2BbxjoYalTp8cJFCPv,Heart,artist,64,"album rock, classic rock, glam metal, hard rock, heartland rock, mellow gold, new wave pop, rock, singer-songwriter, soft rock",2542977
1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,artist,71,"classic soul, funk, quiet storm, soul",1686400
0YMeriqrS3zgsX24nfY0F0,The Tragically Hip,artist,54,"canadian rock, kingston on indie, ontario indie, rock",949515
52y1cRHUkI0kQqIXCg6JuZ,Johnny Kidd & The Pirates,artist,32,"british invasion, rock-and-roll",24289
0bc7dhY6YXL35m1G0jVwuW,Keith Whitley,artist,55,"country, country road",444689
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,artist,74,"dance pop, pop, urban contemporary",9867034
49Cw140t9jupn4S3udehoP,Y&T,artist,38,"glam metal, hard rock",213962
2uB5sjjJwj4kB6TrRGLYJO,Mindy McCready,artist,35,"country, country dawn, country road",312649
1255GTUKNCLCTvH9ctD4cT,Dru Hill,artist,51,"contemporary r&b, r&b, urban contemporary",1495979
3WPKDlucMsXH6FC1XaclZC,Suicidal Tendencies,artist,51,"alternative metal, california hardcore, crossover thrash, funk metal, hard rock, hardcore punk, metal, nu metal, old school thrash, punk, thrash metal",712856
0rESpKEusFHxhW59MIf7eM,The Flying Burrito Brothers,artist,39,"cosmic american, country rock, folk, folk rock, roots rock, southern rock",149373
1eEfMU2AhEo7XnKgL7c304,Carpenters,artist,64,"adult standards, mellow gold, soft rock",3166827
2Tkg8omOIsTL617yXVt26e,Pillar,artist,39,"christian alternative rock, christian rock",179070
3MdG05syQeRYPPcClLaUGl,Diana Ross,artist,62,"adult standards, disco, motown, quiet storm, soft rock, soul",1800374
6Jrj26oAY96EEC2lqC6fua,Squeeze,artist,48,"beatlesque, new romantic, new wave, new wave pop, power pop, sophisti-pop",312697
05pAwLhsutiuj6gerEwGvU,Lefty Frizzell,artist,35,"arkansas country, classic country pop, honky tonk, traditional country, western swing",108188
796OSRuB0E9Hq55uTFL9U8,Raphael,artist,55,,838015
2RTUTCvo6onsAnheUk3aL9,3 Doors Down,artist,67,"alternative metal, nu metal, post-grunge, rock",4305935
2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,artist,70,"dance pop, new wave pop, permanent wave, soft rock",2655363
7mEIug7XUlQHikrFxjTWes,Neil Diamond,artist,64,"adult standards, brill building pop, folk rock, heartland rock, mellow gold, singer-songwriter, soft rock, yacht rock",2726487
7dnB1wSxbYa8CejeVg98hz,Meat Loaf,artist,58,album rock,1125176
2YTbBGa3Tf2rRPhiJxWoUN,Camouflage,artist,42,"new romantic, synthpop",114142
5QHvbEwccF3WANUD5lEIuA,Silver Convention,artist,35,disco,92678
6Uh8uJyN9g7oFjDK16nJgb,Juelz Santana,artist,59,"gangster rap, harlem hip hop, hip pop, nyc rap, pop rap, trap",828809
7wtiiuXdnWtATBrAxU9fnQ,Henry Lee Summer,artist,20,heartland rock,6164
4mN0qcMxWX8oToqfDPM5yV,José José,artist,73,"bolero, cancion melodica, ranchera",7285136
44nb9BaqV2jVvxKCaXHwlP,Pandora,artist,55,,301993
293zczrfYafIItmnmM3coR,Chuck Berry,artist,63,"blues, blues rock, classic rock, rock, rock-and-roll, rockabilly, soul",1970282
2tRsMl4eGxwoNabM08Dm4I,Judas Priest,artist,64,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock",4004530
1DFr97A9HnbV3SKTJFu62M,Motörhead,artist,61,"alternative metal, hard rock, metal, rock, speed metal",3953137
70MMkLXtue3Edj3RJhJkYp,Public Image Ltd.,artist,40,"alternative rock, britpop, new romantic, new wave, post-punk, punk, uk post-punk",300364
4D0CepDROoLM09ht1sM5cu,ERA,artist,53,gregorian dance,422068
5bnNgwp3nooah9yHAHsnR4,Jason Donovan,artist,42,"australian dance, australian pop, europop, new wave pop",76247
1sXbwvCQLGZnaH0Jp2HTVc,Linda Ronstadt,artist,58,"country rock, folk, folk rock, heartland rock, mellow gold, singer-songwriter, soft rock",935190
4r7ZAibeMbA2QgXisHtQBr,The Party Boyz,artist,26,dfw rap,4619
5xUf6j4upBrXZPg6AI4MRK,Soundgarden,artist,65,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock",4342862
72X6FHxaShda0XeQw3vbeF,Slowdive,artist,60,"alternative rock, dream pop, reading indie, shoegaze",1027623
4xtWjIlVuZwTCeqVAsgEXy,Insane Clown Posse,artist,62,rap rock,1419707
74Hj7BmnUXyx2udrIEIKwX,Fear Factory,artist,49,"alternative metal, groove metal, industrial metal, metal, nu metal, rap metal",661396
0DSE3n3008wiKzfd8vNhWy,Sweet Sensation,artist,29,freestyle,82224
7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,artist,73,"irish rock, pop rock, rock",4146207
2pAWfrd7WFF3XhVt9GooDL,MF DOOM,artist,72,"alternative hip hop, east coast hip hop, hip hop, instrumental hip hop, rap",2913695
6SLAMfhOi7UJI0fMztaK0m,Rainbow,artist,56,"album rock, classic rock, glam metal, hard rock, metal, rock",1482978
4e5V1Q2dKCzbLVMQ8qbTn6,Collective Soul,artist,57,"alternative rock, grunge, nu metal, pop rock, post-grunge, rock",1086774
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,artist,66,"contemporary country, country, country road",2840597
67ea9eGLXYMsO2eYQRui3w,The Who,artist,64,"album rock, british invasion, classic rock, hard rock, rock",5316079
5xQKoGD7Ql92fWd1uWwKkf,Steve Perry,artist,51,"album rock, heartland rock, mellow gold, new wave pop, soft rock, yacht rock",640442
04gDigrS5kc9YWfZHwBETP,Maroon 5,artist,82,pop,41340905
7bKupnlF7XOfR1En3K8oAL,Go West,artist,48,"new romantic, new wave, new wave pop",256377
6wWVKhxIU2cEi0K81v7HvP,Rammstein,artist,75,"german metal, industrial, industrial metal, industrial rock, neue deutsche harte",9546059
6jHG1YQkqgojdEzerwvrVv,Eric B. & Rakim,artist,48,"bboy, east coast hip hop, golden age hip hop, hip hop, old school hip hop",669180
53RkHTcl0SJZjpzqogkBf4,The Fixx,artist,42,"album rock, new romantic, new wave, new wave pop",249808
4xJmGeK78D0iQa6rk4wlgz,Matt Belsante,artist,19,contemporary vocal jazz,4837
4wLIbcoqmqI4WZHDiBxeCB,Sleater-Kinney,artist,42,"alternative rock, indie rock, noise pop, olympia wa indie, riot grrrl",260124
535KSdsDbNGj6w6eCBkRP5,7 Year Bitch,artist,24,"riot grrrl, underground grunge",78912
1Db5GsIoVWYktPoD2nnPZZ,Gloria Trevi,artist,68,"latin arena pop, latin pop, mexican pop",5190171
5kQGFREO5FzMBMsAO3cEtj,Flogging Molly,artist,52,"celtic punk, celtic rock, punk",662887
4f5V3PQ66nIrBCqugJtaGn,Death,artist,53,"death metal, dissonant death metal, florida death metal, groove metal, hard rock, metal, speed metal, technical death metal",851735
4BIamAD25vwYldaOWTEsXd,Joe Smooth,artist,35,"chicago house, classic house",14630
55vs7NT1KxcFjbMC4y202E,REO Speedwagon,artist,62,"album rock, classic rock, glam metal, hard rock, heartland rock, mellow gold, rock, soft rock",2517898
1YK8JdPbiaMSnf4hrlBkGT,Pepper,artist,52,"reggae fusion, reggae rock",387955
0EdvGhlC1FkGItLOWQzG4J,Sublime,artist,69,"rap rock, reggae fusion, ska mexicano, ska punk",2751212
2ibPkysx2PXqWLmxFD7jSg,Stray Cats,artist,45,"instrumental surf, rockabilly",262067
3RTzAwFprBqiskp550eSJX,Harry Nilsson,artist,55,"classic rock, folk, folk rock, singer-songwriter",473144
3kc5AFnL1TQQdNaMdSW2UO,Wayne Wonder,artist,47,"dancehall, reggae fusion",217496
5BMgsAFg8rZQc3tqs5BB8G,Mecano,artist,63,"cantautor, latin alternative, latin pop, rock en espanol, spanish pop, spanish pop rock",1771026
3RGLhK1IP9jnYFH4BRFJBS,The Clash,artist,67,"alternative rock, permanent wave, punk, rock",2711206
2QsynagSdAqZj3U9HgDzjD,Bob Marley & The Wailers,artist,79,"reggae, roots reggae",12169127
3sgFRtyBnxXD5ESfmbK4dl,LMFAO,artist,63,"dance pop, pop, pop rap",4097437
2Ev0e8GUIX4u7d9etNLTXg,Jim Reeves,artist,51,nashville sound,452887
21LGsW7bziR4Ledx7WZ1Wf,Johnny Mathis,artist,49,"adult standards, easy listening",409729
5nGIFgo0shDenQYSE0Sn7c,Evanescence,artist,69,alternative metal,4395830
788HzQOFhN3mcDo0InBqbJ,Ismael Rivera,artist,48,"bomba y plena, puerto rican folk, salsa",566901
0h9smro0z3HqUbD94jotU8,Smokey Robinson,artist,50,"classic soul, disco, funk, motown, quiet storm, soul",1252001
5W0GCoUUwU3SF6qpJanlug,Paul Stanley,artist,32,glam metal,145065
7ndzHjxbErIwvwnEUewMWe,Kathy Mattea,artist,40,"classic country pop, country, country rock, deep contemporary country",135759
4Yj490bi1KL0QpDnVOtHyr,Big Moe,artist,40,"chopped and screwed, dirty south rap, houston rap",286653
3q7HBObVc0L8jNeTe5Gofh,50 Cent,artist,80,"east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap",14223100
3ICflSq6ZgYAIrm2CTkfVP,The Animals,artist,62,"album rock, british invasion, classic rock, hard rock, protopunk, psychedelic rock, rock",2378682
4Ti0EKl2PVEms2NRMVGqNe,Don Williams,artist,56,"classic country pop, country",775079
2hUkfSXyuDfQbUeNOShRiz,Con Funk Shun,artist,39,"classic soul, disco, funk, new jack swing, p funk, post-disco, quiet storm, soul, urban contemporary",378141
0vqkz1b2qBkoYrGMj2CUWq,Bobby Womack,artist,54,"classic soul, funk, quiet storm, soul, southern soul",693432
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,artist,73,"dance pop, pop",9998876
3PF1KBeHYb14yKgsiE693V,Little Anthony & The Imperials,artist,40,"classic soul, doo-wop, motown, rhythm and blues, rock-and-roll",106330
2ziB7fzrXBoh1HUPS6sVFn,Audioslave,artist,64,"alternative metal, alternative rock, grunge, hard rock, nu metal, permanent wave, post-grunge, rock, supergroup",4436136
0EodhzA6yW1bIdD5B4tcmJ,Bobby Darin,artist,57,"adult standards, easy listening, lounge, rock-and-roll, rockabilly, vocal jazz",547732
7yk35uHNQclPXFGFoTU44w,The Pharcyde,artist,55,"alternative hip hop, hardcore hip hop, hip hop, jazz rap, west coast rap",738067
34EP7KEpOjXcM2TCat1ISk,Wu-Tang Clan,artist,63,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap",3086397
3XkJyJgJDxnjdQgH0zfT8K,Los Rodriguez,artist,55,"argentine rock, latin alternative, rock en espanol",691795
6IRQiyNmNGjGlrmEl0iArm,Randy VanWarmer,artist,43,,25199
42TFhl7WlMRXiNqzSrnzPL,Lou Reed,artist,58,"classic rock, glam rock, permanent wave, rock, singer-songwriter",1804855
1DyywGnuzXGEzlZMXBcc0j,Roger Creager,artist,33,"classic texas country, outlaw country",91615
5QsUbpxSE8lCZ5ga5rnD22,Eddy Arnold,artist,44,"classic country pop, nashville sound, traditional country, yodeling",100267
5iB5AWIa7qreioi0AF3Bxa,The Bellamy Brothers,artist,53,"classic country pop, country, country rock",377195
4GAdDePOvBsOl3n3nVHWpt,Jean Ferrat,artist,45,chanson,286728
